amper,amp,3.4,3.03,3.07,NN
ampirik^,empirical,2.84,2.57,3.15,ADJ
ampul,bulb,3.43,2.13,2.91,NN
amudi,vertical,3,2.66,3.29,ADJ
an,moment,3.55,2.53,3.5,NN
ana,main,3.14,2.55,3.9,NN
ana babalık^,parenting,4.12,2.96,3.64,NN
ana defter,stump,2.81,2.43,2.77,NN
ana deniz,ocean,4.2,2.25,3.44,NN
ana gibi,motherly,4.34,2.37,3.04,NN
ana kara,continent,3.53,2.12,3.08,NN
ana mektebi,kindergarten,3.81,2.05,3.59,NN
ana oda,homeroom,2.84,2.44,3.58,NN
ana yarısı,aunt,3.78,1.86,2.64,NN
anaakım,mainstream,2.78,2.19,3.24,NN
anabilgisayar,mainframe,3,2.48,3.3,NN
anaflaktik,anaphylactic,2.5,3.29,2.59,ADJ
anafor,swirl,3.73,2.79,3.06,NN
anahtar,key,3.61,2.45,3.88,NN
anahtar deliği,keyhole,3.2,2.48,3.37,NN
Anahtar kelime,keyword,3.3,2.34,3.37,NN
anahtarcı,locksmith,3.24,2.42,3.34,NN
anakara,mainland,3.15,2.34,3.36,NN
anakonda,anaconda,2.72,3.5,2.54,NN
anal,anal,2.5,2.65,2.73,ADJ
analist,analyst,3,2.12,2.88,NN
analitik^,analytical,3.5,2.57,3.72,ADJ
analiz,analysis,3.13,2.37,3.48,NN
analiz et^mek,analyze,3.33,2.55,3.48,VB
analizör,analyzer,2.81,2.24,3.44,NN
analık^,maternity,3.38,2.92,2.91,NN
analoji,analogy,3.12,2.48,3.17,NN
anamal,capital,3.15,2.07,3.43,NN
anamalcı,capitalist,3.12,2.04,3.15,NN
anamalcılık^,capitalism,2.31,3.2,3.34,NN
ananas,pineapple,3.95,2.71,3.33,NN
anane,tradition,3.55,2.81,3.69,NN
ananevi,conventional,3.24,2.39,3.34,ADJ
anaokulu,kindergarten,3.81,2.05,3.59,NN
anarşi,anarchy,2.34,2.93,2.05,NN
anarşist,anarchist,1.88,2.58,2.79,NN
anatomi,anatomy,3.65,2.72,3.48,NN
anavatan,fatherland,3.05,2.29,3.28,NN
anayasa,constitution,3.24,2.18,3.2,NN
anayasal,constitutional,3.34,2.43,3.21,ADJ
andac^,commemorative,3.42,2.65,3.2,NN
andaval,blockhead,2.91,2.63,2.94,ADJ
andavallı,blockhead,2.91,2.63,2.94,ADJ
andıc^,memorandum,2.75,2.48,3.54,VB
andıran,close,3.12,2.41,3.47,ADJ
andırış,analogy,3.12,2.48,3.17,NN
andırmak,look,3.48,2.38,3.44,VB
android,android,3.31,2.25,3.38,NN
anekdot^,anecdote,3.31,2.83,3.5,NN
anemi,anemia,2.03,2.55,2.28,NN
anemik^,anemic,2.23,2.23,2.07,ADJ
anestetik,anesthetic,3.24,2.12,2.86,ADJ
anestezi,anesthesia,2.92,2.32,1.98,NN
anestezist,anesthesiologist,2.98,2.28,2.34,NN
anevrizma,aneurysm,1.75,3.19,1.85,NN
anfizem,emphysema,1.74,2.63,2.65,NN
angaje et^mek,bind,2.91,2.77,2.62,VB
angajman,connection,3.5,2.73,4.11,NN
angıc^,wing,3.58,2.66,3.75,NN
ani,abrupt,2.14,3.12,2.38,ADJ
animasyon,animation,3.71,3.26,3.08,NN
animatör,exhilarating,4.2,3.92,3.38,NN
anı,commemorative,3.42,2.65,3.2,ADJ
anık^,ready,3.82,2.45,3.53,NN
anılan,aforementioned,3.11,2.25,2.98,ADJ
anımsama,recollection,3.15,2.28,3.25,NN
anımsa>mak,recapture,2.95,3.16,3.31,VB
anımsatıcı,reminder,3.5,2.24,3.67,ADJ
anımsatmak,remind,2.91,2.6,3.74,VB
anında,complete,3.75,1.79,4.09,ADV
anıştırmak,imply,2.9,2.5,2.87,VB
anıt,monument,3.62,1.91,3.23,NN
anıt mezar,mausoleum,2.75,2.44,2.81,NN
anıtsal,monumental,3.37,3.12,3.53,ADJ
anjin,angina,1.93,2.86,2.5,NN
anjiyografide,angiogram,2.6,2.31,2.64,NN
ankesörlü telefon,payphone,3.06,1.8,3.5,NN
anket,survey,3.28,2.34,3.97,NN
anlam,meaning,3.73,2.53,3.77,NN
anlama,comprehension,3.62,2.17,3.55,NN
anla>mak,understand,3.84,2.26,3.86,VB
anlam vermek,understand,3.84,2.26,3.86,VB
anlamlı,eloquent,4.08,2.81,3.69,ADJ
anlamsız,meaningless,1.98,2.03,2.29,ADJ
anlaşılabilir,understandable,3.75,2.24,3.84,ADJ
anlaşılan,certain,3.56,2,3.89,ADV
anlaşılmaz,incomprehensible,2.24,3,2.36,ADJ
anlaşma,agreement,3.88,2.53,3.74,NN
anlaşmak,agree,4.09,2.31,3.97,VB
anlaşmazlık^,disagreement,1.93,2.46,3.06,NN
anlatılmamış,untold,2.98,2.85,2.96,ADJ
anlatım,expression,3.58,2.67,3.94,NN
anlatmak,tell,3.14,2.43,2.97,VB
anlayış,understanding,4.07,2.05,4.16,NN
anlayışlı,receptive,3.66,2.45,3.23,ADJ
anlayışsız,unsympathetic,2.18,2.65,2.97,ADJ
anlayışsızlık^,idiocy,2.05,2.58,2.48,NN
anlık^,instant,3.42,2.67,3.61,NN
anma,mention,3.2,1.83,3.17,NN
anmak,reminisce,3.84,2.55,3.52,VB
anmalık^,commemorative,3.42,2.65,3.2,NN
anne,mama,4.32,2.65,3.14,NN
anneanne,grandmother,4.31,2.38,3.66,NN
annelik^,motherhood,3.9,3.26,3.5,NN
annesiz,motherless,1.45,2.76,2.62,ADJ
anomali,anomaly,2.92,2.63,2.63,NN
anonim,anonymous,3.38,2.57,3.24,ADJ
anonimlik^,anonymity,2.91,2.15,3.44,NN
anons,announcement,3.41,2.65,3.03,NN
anonsör,presenter,3.36,3.14,3.29,NN
anoreksik,anorexic,1.86,2.62,2.22,ADJ
anormal,abnormal,2.27,2.74,2.85,ADJ
anormallik^,abnormality,2.03,3,2.48,NN
ansambl,community,3.55,2.4,4.06,NN
ansiklopedi,encyclopedia,3.57,3,3.74,NN
ansızın,abrupt,2.14,3.12,2.38,ADV
ant içmek,swear,2.22,3.03,2.56,VB
ant^,oath,3.7,2.5,3.74,NN
antagonizm,hostility,1.98,3.87,2.85,NN
antant,accord,3.69,1.93,3.32,NN
antant kalmak,agree,4.09,2.31,3.97,VB
anten,aerial,3.52,2.34,3.09,NN
antet,header,3.17,2.17,3.23,NN
anti,anti,2.74,2.62,3.03,ADJ
antibiyotik^,antibiotic,3.44,2.53,3.36,NN
antibiyotikler,antibiotics,3.03,2.53,3.06,NN
antidot^,antidote,3.78,2.12,3.54,NN
antika,antique,3.75,2.5,3.4,ADJ
antikalar,antiques,3.82,2.34,3.09,NN
antilop^,antelope,3.34,2.73,3.29,NN
antipati,standoff,2.19,2.72,3.11,NN
antipatik^,distasteful,2.09,3.03,2.46,ADJ
antiseptik^,antiseptic,2.79,2.08,2.89,ADJ
antisosyal,antisocial,2.11,3.16,3.17,ADJ
antlaşma,treaty,3.21,2.35,3.31,NN
antrakt,intermission,3.1,3,3.19,NN
antre,entree,3.82,2.48,3.91,NN
antreman,workout,3.58,3.32,3.55,NN
antrenör,trainer,3.08,2.5,3.13,NN
antropoit^,humanoid,2.76,2.45,2.8,ADJ
antropolog^,anthropologist,3.35,2.14,3.1,NN
antropoloji,anthropology,3.15,1.96,3.5,NN
antropolojik^,anthropological,3.27,2.41,3.07,ADJ
anüs,anus,1.95,2.7,2.98,NN
aort,aorta,2.68,2.32,2.69,NN
aortik,aortic,2.63,2.25,2.79,ADJ
apaçi,apache,3.1,2.35,2.98,NN
apaçık^,manifest,2.91,2.56,3.08,ADJ
apandis ameliyatı,appendectomy,1.98,3.57,2.3,NN
apandisit,appendicitis,1.43,3.06,1.86,NN
aparkat,uppercut,2.78,3.24,3.29,NN
apaz,handful,3.23,2.42,3.37,NN
aperatif,snack,3.77,2.56,3.44,NN
apışıp kalmak,straddle,3.31,3,3.08,VB
apışlık^,mesh,3.13,2.06,3.09,NN
apse,abscess,1.9,2.5,2.48,NN
apsis,coordinate,3.25,2.8,3.98,NN
aptal,dumb,1.72,3.15,2.7,ADJ
aptal adam,meathead,2.19,2.61,2.41,ADJ
aptal herif,meathead,2.19,2.61,2.41,ADJ
aptalca,foolish,2,2.79,2.45,ADJ
aptalcasına,foolish,2,2.79,2.45,ADJ
aptallık^,stupidity,1.86,2.75,2.66,NN
ara,interim,2.84,2.34,3.2,NN
ara vermek,stand,3.14,2.05,3.45,VB
araba,car,3.82,2.52,3.71,NN
araba çalma,carjack,1.66,3.53,1.9,NN
araba tutmuş,carsick,1.74,2.52,2.11,ADJ
arabacı,coachman,3.11,2.03,2.64,NN
arabalık^,garage,3.25,2.55,3.56,NN
arabulucu,peacekeeper,3.9,2.5,3.66,NN
arabuluculuk^,mediation,3.25,1.93,3.39,NN
arac^,vehicle,3.5,2.84,3.4,NN
araç kutusu,toolbox,2.85,2.53,3.71,NN
aracı,middleman,2.62,2.46,3.17,ADJ
aracısız,direct,3.38,2.65,3.69,ADJ
arada,coexist,3.48,2.24,3.46,ADJ
arada söyle^mek,interject,2.65,2.26,3.09,VB
araf,purgatory,2.09,2.71,2.24,NN
arakçılık^,burglary,1.63,3.67,1.93,NN
arakla>mak,mooch,2.36,3.4,3.1,VB
aralık^,spacing,3.11,2.1,2.7,NN
aralıklı,intermittent,2.83,2.3,2.89,ADJ
aralıksız,incessant,2.11,2.86,2.28,ADJ
arama,exploration,3.86,3,3.18,NN
aranjman,arrangement,3.36,2,3.25,NN
arapsaçı,tangle,2.48,2.76,2.68,NN
arasınav,midterm,2.57,2.91,2.64,NN
arasında,evidentiary,2.75,2.61,2.71,ADJ
araştırıcı,careful,3.66,1.98,3.42,ADJ
araştırma,research,3.75,2.9,4.08,NN
araştırma yazısı,tracer,3.03,2.43,3.14,NN
araştırmacı,researcher,3.35,1.93,3.41,NN
araştırmak,investigate,3.34,2.55,3.22,VB
araştırman,investigator,2.98,2.68,2.9,NN
araya girmek,interfere,2.47,2.67,2.86,VB
arayan,seeker,3.67,2.98,3.43,ADJ
arayüz,interface,3.16,2.18,3.58,NN
araz,glimpse,3.34,2.3,3.38,NN
arazi,land,3.81,2.03,3.47,NN
arbede,clash,2.48,3.34,2.66,NN
ardiye,depot,3.09,2.1,3.23,NN
ardıc^,juniper,3.67,2.14,3.15,NN
ardıç rakısı,elf,3.55,2.65,3.22,NN
ardışık^,consecutive,2.88,2.06,3.15,ADJ
arduvaz,slate,2.89,2.1,3.5,NN
arena,arena,3.38,2.62,3.52,NN
argaç,woof,3.88,3.08,3.11,NN
argo,vernacular,3.18,2.58,3.3,NN
argüman,evidence,2.86,2.45,2.81,NN
aristokrasi,aristocracy,3.11,2.58,3.04,NN
aristokrat,aristocrat,2.64,2.3,2.97,ADJ
aritmetik^,arithmetic,2.98,2.5,3.27,ADJ
aritmi,arrhythmia,2.43,2.98,2.63,NN
arı,bee,2.34,3.33,3.16,ADJ
arı kovanı,beehive,2.63,3.2,2.74,NN
arık^,dry,2.93,2.4,3.61,ADJ
arılar,bees,3.07,3.27,2.6,NN
arılık^,innocence,3.87,2.33,3.69,NN
arındırma,decontamination,2.67,2.98,3,NN
arındırmak,purify,3.98,2.94,3.89,VB
arınık,sterile,2.79,2.74,2.98,ADJ
arıtıcı,detergent,3.21,2.13,3.3,ADJ
arıtılmış,refined,3.56,2.48,3.84,ADJ
arıtımevi,refinery,2.88,2.31,2.62,NN
arıtma,purification,3.98,2.58,3.77,NN
arıtmak,refine,3.09,2.3,4.1,VB
arıza,malfunction,1.84,2.81,1.96,NN
arka,posterior,3.17,1.95,3.06,ADJ
arka bahçe,backyard,3.55,2.44,3.9,NN
arka çıkmak,endorse,3.1,2.09,3.73,VB
arka kapı,backdoor,2.93,2.43,3.22,NN
arka koltuk^,backseat,2.92,2.16,2.45,NN
arka lamba,taillight,3.06,2.28,3.27,NN
arka taraf,backside,2.79,2.34,3.11,NN
arkadaş,mate,4.09,3.48,3.9,NN
arkadaşlık^,fellowship,3.72,1.96,3.47,NN
arkadaşlık et^mek,accompany,3.24,2.43,3.32,VB
arkadaşsız,friendless,2.08,2.59,2.82,ADJ
arkaik^,archaic,2.75,2.69,2.81,ADJ
arkalıksız,cedar,3.66,2.11,3.05,ADJ
arkasında olmak,monitor,3.03,2.43,3.41,VB
arkeolog^,archaeologist,3.21,2.57,3.09,NN
arkeoloji,archaeology,3.55,2.43,3.13,NN
arkeolojik^,archaeological,3.53,2.76,3.09,ADJ
arktik^,arctic,2.73,2.44,3,ADJ
armada,armada,2.8,2.15,3.3,NN
armağan,gift,4.14,2.82,3.66,NN
armağan et^mek,dedicate,3.74,2.18,3.37,VB
armoni,harmony,4.28,2.67,3.48,NN
armonik^,harmonica,3.66,2.1,3.35,ADJ
armonika,harmonica,3.66,2.1,3.35,NN
armut^,pear,3.85,2.38,3.36,ADJ
Arnavut biberi,cayenne,3.28,2.4,2.98,NN
aroma,aroma,4.33,2.68,3.53,NN
arp,harp,3.2,2.13,3.65,NN
arpa,barley,2.98,2.31,3.4,NN
arpa suyu,ale,3.48,2.55,3.09,NN
arpalık^,manger,3.25,2.03,3.55,NN
arsa,plot,2.95,2.76,3.15,NN
arsenik^,arsenic,2,2.85,2.23,NN
arşidük,archduke,2.58,2.28,3.37,NN
arşiv,archive,2.91,2.59,3.12,NN
arsız,cheeky,3.35,3.24,3.29,ADJ
arsızlık^,impudence,2.93,2.48,2.8,NN
arslan,lion,3.42,3.15,2.93,NN
art^,hind,2.85,1.86,2.71,ADJ
artan,heightened,3.69,2.8,2.98,ADJ
arter,artery,2.65,2.55,2.89,NN
artistik^,artistic,4,3,3.93,ADJ
artık^,leftover,2.8,2.64,3.27,ADJ
artım,enhancement,3.65,2.7,3.61,NN
artırım,savings,4.34,1.93,3.93,NN
artırmak,enhance,3.81,2.52,3.79,VB
artış,enhancement,3.65,2.7,3.61,NN
artkafa,occipital,2.73,2.57,3.18,NN
artma,enhancement,3.65,2.7,3.61,NN
artmak,emerge,3.38,2.87,3.84,VB
artrit,arthritis,1.66,2.64,1.82,NN
arz,supply,3.06,2.14,3.12,NN
arz derecesi,latitude,2.91,2.37,3.24,NN
arzu,desire,4.03,3.6,3.54,NN
iste>mek,desire,4.03,3.6,3.54,VB
arzuhâl,petition,2.9,2.05,3.27,NN
arzula^mak,aspire,3.72,2.34,3.93,VB
arzulu,wishful,3.92,2.7,3.21,ADJ
as,ace,3.69,2.82,3.81,ADJ
aş,bread,3.76,2.43,3.53,NN
aş damı,cuisine,3.94,2.76,3.38,NN
as<ıl,main,3.14,2.55,3.9,ADJ
as<ır,century,3.18,2.1,2.84,NN
asa,scepter,3.05,2.3,3.02,NN
asabi,testy,2.28,2.78,3.24,ADJ
asabi kimse,hothead,2.45,2.71,2.92,NN
asabilik^,nervousness,2.05,2.73,2.47,NN
asabiyet,nervousness,2.05,2.73,2.47,NN
aşağilık^,fleabag,2.2,2.68,2.66,NN
aşağı,inferior,2.22,2.78,2.18,NN
aşağı mahalle,brothel,2.82,3.2,2.94,NN
aşağılama,humiliation,1.64,3.22,2.13,NN
aşağıla>mak,humiliate,1.8,3.03,2.48,VB
aşağılayıcı,insulting,1.45,2.85,2.74,ADJ
aşağılık^,vile,1.61,3.24,2.42,ADJ
aşağıya doğru,downward,2.5,2.53,2.48,NN
asal,prime,3.5,2.86,3.67,ADJ
asalak^,parasitic,1.48,2.91,1.86,ADJ
asalet,nobility,3.42,2.79,2.95,NN
asaletli,aristocratic,3.4,2.09,2.72,ADJ
aşama,tier,2.98,2.37,3.32,NN
aşama sırası,hierarchy,2.98,2.56,2.42,NN
aşamalı,gradual,3.05,1.98,3.42,ADJ
asansör,elevator,3.48,2.33,2.96,NN
aşar,decimal,2.84,2.18,3.26,NN
aşari,decimal,2.84,2.18,3.26,ADJ
asbest,asbestos,1.62,2.69,2.03,NN
aşçı,cook,4.06,2.67,3.63,NN
aşçılık^,culinary,3.67,2.75,3.43,NN
asetilen,acetylene,2.56,2.34,2.85,NN
aşevi,cook,4.06,2.67,3.63,NN
asfalt,asphalt,2.73,2.1,2.81,NN
asgari,minimum,2.9,2.14,3.11,ADJ
asi,unruly,2.2,2.71,2.71,ADJ
asi genc^,beatnik,2.45,2.61,2.81,ADJ
aşikar,apparent,2.98,2.1,3.7,ADJ
aşikâr,certain,3.56,2,3.89,ADJ
asil,noble,4.08,2.57,3.86,ADJ
asillik^,nobility,3.42,2.79,2.95,NN
asilzade,nobleman,3.93,2.5,3.18,NN
aşina,acquaintance,3.29,2.12,3.15,ADJ
aşinalık^,familiarity,3.9,1.84,3.81,NN
aşiret,hand,3.45,2.49,3.44,NN
asistan,assistant,3.46,2.9,3.69,NN
asit^,acid,2.13,2.89,2.63,NN
ası,banner,3.09,2.28,3.09,ADJ
aşı,vaccine,3.74,3.73,3,NN
âşık,bard,2.73,1.97,3.16,ADJ
aşık kemiği,dib,3,2.03,3.5,NN
asık suratlı,glum,1.91,2.29,2.81,ADJ
aşılama,vaccination,2.78,2.81,3.1,NN
asılı,vine,3.7,1.85,3.04,ADJ
asıllar,procedural,2.86,2.6,2.68,ADJ
asılmış,vine,3.7,1.85,3.04,ADJ
asılsız,unfounded,2.59,2.48,2.79,ADJ
asıltı,suspension,2.68,2.79,3.23,NN
aşındırıcı,abrasive,2.63,3.55,2.97,ADJ
aşındırmak,fray,2.63,2.75,2.56,VB
aşınım,erosion,2.4,3.43,2.46,NN
aşınma,erosion,2.4,3.43,2.46,NN
aşınmak,clobber,2.5,2.72,2.58,VB
aşırı,excessive,2.69,2.37,2.52,ADJ
aşırı aktif,overactive,3.1,3.06,2.64,ADJ
aşırı doz,overdose,1.84,2.96,2.08,NN
aşırı düşkün,fanatical,2.43,3.44,2.42,ADJ
aşırı duygusal,mushy,2.8,2.36,3.24,ADJ
aşırı duygusallık^,sentimentality,3.5,2.28,3.36,NN
aşırı hız yapmak,overdrive,3.22,3.08,3.27,VB
aşırı kalabalık^,overcrowded,1.78,3.2,2.08,NN
aşırı korumacı,overprotective,2.08,2.69,2.93,ADJ
aşırı koruyucu,overprotective,2.08,2.69,2.93,ADJ
aşırı tepki göstermek,overreact,2.3,3.12,2.74,VB
aşırı yük,overload,2.32,2.98,2.9,NN
aşırı yükleme,overkill,2.18,3.5,2.85,NN
aşırılmak,fly,3.53,2.95,3.14,VB
aşırıya kaçmak,overdo,2.31,2.8,2.94,VB
asırlık^,centennial,3.29,1.93,3.55,NN
aşırma,embezzlement,1.98,2.84,2.59,NN
aşırmak,scrounge,2.34,2.53,2.72,VB
aşk,love,4.5,3.18,3.46,NN
aşk yapmak,lovemaking,4.48,3.57,3.61,VB
asker,soldier,3.23,3.45,3.42,NN
asker kepi,pillbox,2.87,1.93,3.43,NN
askeri,martial,3.2,2.62,2.8,ADJ
askı,hanger,2.88,1.96,3.03,NN
askılık^,cloakroom,2.98,1.98,3.23,NN
aşan,excess,2.65,3.21,3.15,ADJ
askısız,strapless,3.33,3.13,3.17,ADJ
askıya almak,suspend,2.66,2.94,2.84,VB
aslan,lion,3.42,3.15,2.93,NN
asli,primary,3.16,2.13,3.68,ADJ
asma,vine,3.7,1.85,3.04,NN
asma kat,mezzanine,3.16,2.39,3.06,NN
asma kilit^,padlock,2.9,2.17,3.08,NN
asma köprü,drawbridge,3.23,2.15,2.98,NN
asmak,hang,2.05,2.93,2.81,VB
aşmak,transcend,3.38,3,3.74,VB
asosyal,nerdy,2.84,2.65,3.35,ADJ
asparagas,concoction,3.26,2.58,3.32,ADJ
aspirin,aspirin,3.15,2.18,3.06,NN
asri,contemporary,3.48,2.41,3.22,ADJ
assolist,headliner,3.4,2.56,3.05,NN
astar,liner,2.9,2.36,3.29,NN
astar boya,primer,3.18,2.78,3.35,NN
asteroit,asteroid,2.98,3.3,2.34,NN
astik,pimp,2.03,2.6,2.61,NN
astım,asthma,1.73,2.75,2.27,NN
astımlı,asthmatic,2.17,2.19,2.42,ADJ
astral,astral,3.16,3.07,3.13,ADJ
astroloji,astrology,2.9,2.59,2.84,NN
astronom,astronomer,3.3,3.21,3.17,NN
astronomi,astronomy,3.5,2.67,3.11,NN
astronomik^,astronomical,3.69,3,3.07,ADJ
astronot,astronaut,3.87,2.7,3.16,NN
at,horse,3.53,2.58,3.36,NN
at hırsızı,rustler,2.61,2.75,2.67,NN
at kuyruğu,ponytail,4.03,2.27,3.26,NN
at nalı,horseshoe,2.96,2.58,3.52,ADJ
at yarışı mübtelası,horsey,3.26,2.74,3.04,NN
ata,ancestor,3.69,2.37,2.91,NN
atak^,heady,3,2.26,3.14,ADJ
ataklık^,audacity,3.1,2.55,3.17,NN
atalardan kalma,ancestral,3.8,2.3,3.03,NN
atama,assignment,3.2,2.73,3.5,NN
ata>mak,appoint,3.48,2.63,3.33,VB
atardamar,arterial,2.48,2.2,2.56,NN
atasözü,proverb,3.48,2.28,3.57,NN
ateist,atheist,2.82,2.88,3.21,NN
ateş,fever,1.96,3.01,2.06,NN
ateş böceği,firefly,4.03,2.93,3.14,NN
ateş gücü,firepower,3.42,3.46,3.63,NN
ateş ışığı,firelight,3.69,2.29,3.28,NN
ateşkes,truce,3.71,1.93,3.35,NN
ateşleme,ignition,3.41,2.67,3.44,NN
ateşleyici,blaster,2.95,3,3.19,NN
ateşli,feverish,2.05,3.18,2.4,ADJ
ateşli silah,firearm,2.5,2.77,3.45,NN
ateştopu,fireball,2.36,3.57,2.6,NN
ati,future,3.84,3.17,3.27,NN
atik^,agile,3.48,2.98,3.55,ADJ
atıcı,shooter,2.35,3.74,2.9,NN
atık borusu,drainpipe,2.76,1.96,2.86,NN
atık^,waste,1.81,2.52,2.79,ADJ
heba,waste,1.81,2.52,2.79,ADJ
atılan,waste,1.81,2.52,2.79,NN
atılgan,brash,2.69,2.28,3.17,ADJ
atılganlık^,courage,4.34,3,4.14,NN
atılım,heady,3,2.26,3.14,NN
atılmak,embark,3.45,2.65,3.7,VB
atılmış,waste,1.81,2.52,2.79,ADJ
atış,gunshot,1.9,3.28,2.35,NN
atışma,altercation,2.31,3.31,2.7,NN
atışmak,bicker,1.91,3.07,2.77,VB
atkı,woof,3.88,3.08,3.11,NN
atlama,hop,3.45,2.36,3.02,NN
atlama tepesi,skijump,3.06,3.25,3.18,NN
atlamacı,jumper,2.78,2.38,3,NN
atla>mak,jump,3.72,3.07,3.36,VB
atlanmak,deduct,2.62,2.56,2.93,VB
atlas,atlas,3.48,1.75,3.35,NN
atlatmak,outwit,3.15,2.52,3.95,VB
atlet,athlete,3.61,2.88,3.48,NN
atletik^,athletic,3.88,3,3.56,ADJ
atletizm,athletics,3.57,2.97,3.58,NN
atlı,horseman,3.48,2.21,3.28,ADJ
atlı kızak^,sleigh,3.56,2.21,3.43,NN
atlıkarınca,carousel,3.85,2.72,3.46,NN
atmak,throw,3.28,2.76,3.56,VB
atmık^,semen,2.43,3,2.58,NN
atmosfer,aura,3.73,2.85,3.33,NN
atmosferik^,atmospheric,3.36,2.55,3.06,ADJ
atol,atoll,3.07,2.28,2.85,NN
atölye,workshop,3.68,2.29,3.54,NN
atom,atom,3.37,2.65,3.2,NN
atom bombası,nuke,2.34,3,2.15,NN
atomaltı,subatomic,3.27,2.79,2.45,ADJ
atriyum,atrium,3.48,2.29,3.11,NN
atrofi,atrophy,2.08,2.43,2.5,NN
aut,exterior,3.28,2.2,3.46,NN
av,prey,2.37,2.78,2.12,NN
av köpeği,retriever,3.13,2.64,3.65,NN
av tüfeği,shotgun,2.25,3.78,2.96,NN
avam,commoner,2.71,2.03,3.03,NN
avanak^,dupe,2.5,2.37,2.43,ADJ
avangart^,pioneer,3.5,2.22,3.66,ADJ
avanta,freebie,4.15,3.55,3.53,NN
avantacı,deadbeat,1.91,2.66,2.45,NN
avantaj,advantage,3.86,2.48,4.1,NN
avantajlı,advantageous,3.9,3.35,3.61,ADJ
avantür,adventure,4.2,3.68,3.68,NN
avare,wanderer,3.34,2.41,3.26,ADJ
avcı,trapper,2.74,2.05,2.61,NN
avcı eri,rifleman,2.63,3.05,2.42,NN
avcı kadın,huntress,2.81,2.58,3.24,NN
avcılık^,hunting,2.88,2.36,3.38,NN
averaj,average,2.95,2.15,3.3,NN
avize,chandelier,3.74,2.44,3.15,NN
avlu,courtyard,3.27,2.22,3.03,NN
avokado,avocado,3.66,2.53,3.11,NN
avokado sos,guacamole,3.24,2.88,3.39,NN
avuç dolusu,fistful,3.2,2.55,2.88,NN
avuc^,handful,3.23,2.42,3.37,NN
avukat,solicitor,2.16,2.5,2.57,NN
avukat asistanı,paralegal,2.76,2.14,3.24,NN
avunç,consolation,3.24,2.18,2.86,NN
avunma,consolation,3.24,2.18,2.86,NN
avuntu,consolation,3.24,2.18,2.86,NN
Avusturalya fındığı,macadamia,3.67,2.4,3.19,NN
avutmak,cuckold,2.3,2.39,2.59,VB
ay ışığı,moonbeam,4.09,2.76,2.91,NN
ayak bileği,ankle,3.2,2.06,3.29,NN
ayak değirmeni,treadmill,3.1,2.61,3.3,NN
ayak hakimiyeti,footwork,3.37,2.48,3.29,NN
ayak işi,legwork,2.93,2.25,3.68,NN
ayak işleri,errand,2.84,2.45,3.58,NN
ayak izi,footprint,3.5,1.98,3.69,NN
ayak parmağı,toe,3.12,2.05,3.05,NN
ayak taburesi,foot stool,3.14,2.21,3.19,NN
ayak takımı,riffraff,2.53,2.79,2.61,NN
ayak tırnağı,toenail,2.48,2.03,3.48,NN
ayak topu,football,3.76,3.33,3.21,NN
ayak^,foot,2.84,1.89,3.49,NN
ayakbağı,drawback,2.69,2.04,2.68,ADJ
ayakkabı,footwear,3.72,2.5,3.09,NN
ayakkabı bağı,shoelace,3.36,2.07,3.19,NN
ayakkabı boyama,shoeshine,3.34,1.95,3.38,NN
ayakkabı tamircisi,cobbler,3.5,1.96,2.9,NN
ayaklandırmak,revolutionize,3.33,3.14,3.23,VB
ayaklanma,uprising,2.67,3.33,3,NN
ayaklarını sürümek,scuff,2.13,2.41,2.67,VB
ayaklık^,pedestal,3.41,2.09,3.13,NN
ayaksız,serpent,2.23,2.92,2.3,NN
ayakta tedavi,outpatient,2.57,2.18,3.3,NN
ayakta uyuyan,sleepyhead,3.22,1.93,2.85,ADJ
ayaktakımı,rabble,2.89,2.07,3.09,NN
ayakyolu,ajar,3,2.13,3.14,NN
ayar damgası,hallmark,3.34,2,3.54,NN
ayarlama,adjustment,3.27,2.8,2.77,NN
ayarla>mak,adjust,3.38,2,3.5,VB
ayarlayıcı,adjuster,2.63,2.25,3.42,NN
ayartan,seducer,2.42,3.67,3.29,ADJ
ayartma,temptation,2.75,3.19,3.13,NN
ayartmak,seduce,3.87,3.62,3.59,VB
ayaz,frosty,3.58,2.81,3,NN
ayazlık^,balcony,3.56,2.5,3.05,NN
aybaşı,menstrual,1.9,2.65,2.19,NN
ayça,binge,2.27,3.09,3.11,NN
ayçiçeği,sunflower,3.73,2.03,3.58,NN
ayda yürüyüş,moonwalk,3.59,3.08,3.54,NN
aydın,egghead,2.74,2.3,2.79,ADJ
aydınlatıcı,enlightening,4,3.46,3.69,ADJ
aydınlatma,illumination,3.92,2.5,3.59,NN
aydınlatmak,brighten,4.19,3.16,3.89,VB
aydınlık^,brightness,4.03,2.7,3.4,NN
ayet,verse,3.5,2.33,3.68,NN
aygır,stallion,3.68,2.89,3.78,NN
aygıt,apparatus,3.25,2.5,3.07,NN
ayin,sacrament,3.31,2.18,2.62,NN
ayı,bear,3.17,2.75,2.3,NN
ayı postu,bearskin,2.63,2.48,3.3,NN
ayıklama,cleanup,2.93,2.02,3.8,NN
ayıp^,disgraceful,1.68,2.54,1.9,ADJ
ayıplama,condemnation,2.08,2.55,2.09,NN
ayıpla>mak,condemn,1.81,3.17,2.59,VB
ayırdet^mek,discriminate,2.09,2.53,3.03,VB
ayırma,separation,2.03,2.34,2.5,NN
